J',nu1',nu2',nu3',Energy
0,0,6,0,1.216428254490359e-08
0,0,6,1,-1.933676468135167e-07
0,0,6,2,-1.124927154717843e-06
0,0,6,3,3.172633357258077e-05
0,0,6,4,0.000623865140090067
0,0,6,5,0.001371806933408707
0,0,6,6,0.007927014225731452
0,0,6,7,0.28853046050451
0,0,6,8,1.91697783646181
0,0,6,0,-8.117466716446248e-08
0,0,6,1,1.519711829049185e-06
0,0,6,2,7.333061124668731e-06
0,0,6,3,-0.0002000972266042735
0,0,6,4,-0.004642079529768656
0,0,6,5,-0.01228876096325748
0,0,6,6,-0.04024220502884744
0,0,6,7,-2.05760389076094
0,0,6,8,-15.0053808300573
0,4,2,0,-1.263886161977683e-07
0,4,2,1,4.450604811135411e-06
0,4,2,2,7.368379751488254e-06
0,4,2,3,-0.0002384386015558955
0,4,2,4,-0.01165296455569677
0,4,2,5,-0.0523526886882304
0,4,2,6,-0.003920800380783435
0,4,2,7,-4.48780141651193
0,4,2,8,-44.989403367695
0,6,1,0,2.372170439646798e-09
0,6,1,1,-4.331904779577448e-08
0,6,1,2,-2.7065097071392733e-08
0,6,1,3,5.279116754661968e-06
0,6,1,4,0.0001154105163079373
0,6,1,5,0.000525853943808475
0,6,1,6,0.002072927257297581
0,0,7,0,2.807862334694682e-08
0,0,7,1,-8.971875626788217e-07
0,0,7,2,1.205575778826676e-07
0,0,7,3,5.254534883354522e-05
0,0,7,4,0.002244420915272417
0,0,7,5,0.01245188948245119
0,0,7,6,0.013335641529239
0,1,6,0,-4.158161972758632e-08
0,1,6,1,2.075421578858696e-06
0,1,6,2,-4.613196179830163e-06
0,1,6,3,-5.177760210396124e-05
0,1,6,4,-0.004734521552592897
0,1,6,5,-0.03440956585339506
0,1,6,6,-0.01862127246466825
0,7,1,0,-5.9983035634577895e-09
0,7,1,1,2.595947298630528e-07
0,7,1,2,-6.167007664762686e-07
0,7,1,3,-8.622642241161846e-06
0,7,1,4,-0.0005939997614656952
0,4,3,0,1.3361475975191301e-08
0,4,3,1,-5.9157874525791e-07
0,4,3,2,2.065796792413704e-06
0,4,3,3,2.418036840956874e-05
0,4,3,4,0.001367533109609951
0,4,3,5,0.01132663549475218
0,4,3,6,0.01675990882999328
0,0,8,0,-1.654369043695345e-08
0,0,8,1,7.815773525979767e-07
0,0,8,2,-3.503992986188094e-06
0,0,8,3,-2.078300028385894e-05
0,0,8,4,-0.001672390112133616
0,1,7,0,-1.0069334621599811e-08
0,1,7,1,1.208765589890586e-06
0,1,7,2,-9.071733741338094e-06
0,1,7,3,1.70739066340078e-05
0,1,7,4,-0.002207093156011387
0,3,5,0,1.3161527861082471e-08
0,3,5,1,1.778130453641784e-07
0,3,5,2,-3.670885292837277e-06
0,3,5,3,4.888390165038502e-05
0,3,5,4,-3.436094027884987e-05
0,0,1,0,-1.179108655088476e-07
0,0,1,1,2.349814269099463e-06
0,0,1,2,-2.081516175682621e-05
0,0,1,3,7.702450360631964e-06
0,0,1,4,-0.001679647301159067
0,0,1,5,-0.02710878874203629
0,0,1,6,-0.04915154593411133
0,0,1,7,-0.235480057853302
0,0,1,8,-10.0230854054824
0,0,1,9,55.1934445437411
0,0,1,10,37.2920744106151
0,0,1,11,-206.936671234112
0,0,1,12,-155.834928781188
0,0,1,13,-563.208512654396
0,0,1,14,-254.052835342376
0,0,1,15,-416.915404328676
0,0,1,16,37.6819465789799
0,2,0,0,3.9194110394648144e-08
0,2,0,1,-1.526218088910967e-06
0,2,0,2,6.606875435393023e-06
0,2,0,3,-4.95252456966946e-05
0,2,0,4,0.001796933690974768
0,2,0,5,0.01524636062299263
0,2,0,6,-0.02572623557151164
0,2,0,7,0.374220607188784
0,2,0,8,7.27108628440026
0,2,0,9,-16.7783082711488
0,2,0,10,32.1607662601346
0,2,0,11,27.9759758859572
0,2,0,12,48.5291263588487
0,2,0,13,113.004189568135
0,2,0,14,126.119130977539
0,2,0,15,80.1943304088304
0,2,0,16,41.6223317361779
0,3,0,0,-4.736213853867162e-09
0,3,0,1,1.478557298910256e-07
0,3,0,2,1.914008176102794e-06
0,3,0,3,-5.782517365456992e-06
0,3,0,4,-0.0003394120728489702
0,3,0,5,0.001537072679124305
0,3,0,6,0.004297438765373461
0,3,0,7,-0.178766616962262
0,3,0,8,0.213271628696758
0,3,0,9,-2.32537549213647
0,3,0,10,25.4795819581858
0,3,0,11,-20.738988157235
0,3,0,12,-56.1549623252768
0,3,0,13,-56.5421312502805
0,3,0,14,87.1760507575738
0,2,1,0,3.323163586632771e-08
0,2,1,1,-4.405068397390659e-06
0,2,1,2,-4.902268223241644e-05
0,2,1,3,-0.0001444437324807349
0,2,1,4,0.009946028750666898
0,2,1,5,-0.01996328169353683
0,2,1,6,-0.362793007559117
0,2,1,7,3.98841249919422
0,2,1,8,7.01156256006558
0,2,1,9,113.240095889256
0,2,1,10,-72.5504799190625
0,2,1,11,-227.125897656057
0,2,1,12,-762.605434322545
0,2,1,13,27350.6948323376
0,2,1,14,752.088970267106
0,4,0,0,8.527954334207463e-09
0,4,0,1,-9.046620367686253e-08
0,4,0,2,7.421667009330761e-07
0,4,0,3,7.41240776156715e-06
0,4,0,4,4.330550304253401e-05
0,4,0,5,0.0003482557139275576
0,4,0,6,0.006677118127630157
0,4,0,7,0.03183494509651128
0,4,0,8,0.05322294150152983
0,4,0,9,-2.55508891513257
0,4,0,10,-16.2728753991251
0,4,0,11,-3.73720968927242
0,4,0,12,97.0077132901855
0,1,3,0,-1.646804307216794e-07
0,1,3,1,6.152158172749763e-06
0,1,3,2,-1.03376406789605e-06
0,1,3,3,6.263742723248145e-05
0,1,3,4,-0.009065134163358315
0,1,3,5,-0.03075891285085662
0,1,3,6,0.09105472082042604
0,1,3,7,-3.16162992689357
0,1,3,8,-19.7502843041827
0,1,3,9,36.395161661129
0,1,3,10,262.644367642962
0,1,3,11,-117.110434507849
0,1,3,12,-1202.53259481314
0,5,0,0,-3.089280257387909e-09
0,5,0,1,7.151674759190298e-08
0,5,0,2,-3.199844151300891e-07
0,5,0,3,-1.285994104672846e-06
0,5,0,4,-8.065772716364035e-05
0,5,0,5,-0.0005139457185387298
0,5,0,6,-0.001782931837821728
0,5,0,7,-0.0304074230974532
0,5,0,8,-0.219200774552216
0,5,0,9,1.43296006218604
0,5,0,10,6.70601016621392
0,4,1,0,-9.731224478493144e-09
0,4,1,1,1.142816917243291e-06
0,4,1,2,-4.339029012515108e-06
0,4,1,3,3.49889474796358e-05
0,4,1,4,-0.001651350564795189
0,4,1,5,-0.01321421926925729
0,4,1,6,0.004663628059496144
0,4,1,7,-0.424809499664987
0,4,1,8,-6.0609325068398
0,4,1,9,21.1905702849785
0,4,1,10,18.9174573113518
0,2,3,0,-9.711908384536949e-08
0,2,3,1,-1.288096596644485e-06
0,2,3,2,1.718086831444989e-05
0,2,3,3,-0.0001094967336329403
0,2,3,4,0.002390833082526902
0,2,3,5,0.04288085970996034
0,2,3,6,0.06631021284701476
0,2,3,7,0.281197564595911
0,2,3,8,15.8602770757415
0,2,3,9,-88.0384234688818
0,2,3,10,-32.6208743320176
0,0,6,0,1.9691498948618678e-10
0,0,6,1,5.7420055030889586e-08
0,0,6,2,-5.131914473458421e-07
0,0,6,3,1.514551254978316e-06
0,0,6,4,-7.721865746293031e-05
0,0,6,5,-0.001067190848615229
0,0,6,6,-0.002086636833160257
0,0,6,7,-0.01622947128223036
0,0,6,8,-0.403040473019386
0,0,6,0,-2.343248790644355e-09
0,0,6,1,-3.881736689136562e-07
0,0,6,2,4.044361052551816e-06
0,0,6,3,-1.028825704147823e-05
0,0,6,4,0.0005038017210712458
0,0,6,5,0.008002482800856603
0,0,6,6,0.01829423154402013
0,0,6,7,0.09180834718157768
0,0,6,8,2.89895229404844
0,4,2,0,-2.193083475073013e-08
0,4,2,1,-5.999878562052638e-07
0,4,2,2,1.177846908357523e-05
0,4,2,3,-1.168887638791455e-05
0,4,2,4,0.0007439372753857066
0,4,2,5,0.02068108551349545
0,4,2,6,0.0766315374900762
0,4,2,7,0.07355315980824934
0,4,2,8,6.53427878736643
0,6,1,0,-6.355113523682939e-10
0,6,1,1,1.570790901400451e-08
0,6,1,2,-1.504600127666625e-07
0,6,1,3,-2.635019226067087e-07
0,6,1,4,-1.379366426441933e-05
0,6,1,5,-0.0002065113524347976
0,6,1,6,-0.0008279859722672705
0,0,7,0,-1.372747444709406e-09
0,0,7,1,1.663750232043393e-07
0,0,7,2,-2.654230130389437e-06
0,0,7,3,-2.648196575896592e-06
0,0,7,4,-0.0001608527737777526
0,0,7,5,-0.004050558230422568
0,0,7,6,-0.01876777942325157
0,1,6,0,8.375254630647147e-10
0,1,6,1,-2.758382410778222e-07
0,1,6,2,6.198789616013355e-06
0,1,6,3,1.341613173224261e-05
0,1,6,4,0.0002238778716328931
0,1,6,5,0.00875442646847468
0,1,6,6,0.05188953969519648
0,7,1,0,6.62566146058929e-10
0,7,1,1,-4.1159452971296185e-08
0,7,1,2,7.992218853334792e-07
0,7,1,3,1.957135896973419e-06
0,7,1,4,3.271244295093921e-05
0,4,3,0,3.767678142429296e-10
0,4,3,1,7.957294403835569e-08
0,4,3,2,-1.762823138345637e-06
0,4,3,3,-5.735451517991775e-06
0,4,3,4,-8.173069051874673e-05
0,4,3,5,-0.002550003447350623
0,4,3,6,-0.01738012152765031
0,0,8,0,4.6401240503731515e-09
0,0,8,1,-1.331722760239369e-07
0,0,8,2,2.561876581089664e-06
0,0,8,3,1.003625342302394e-05
0,0,8,4,8.762295429299097e-05
0,1,7,0,8.622499834423905e-09
0,1,7,1,-1.521541070718748e-07
0,1,7,2,4.147592501371094e-06
0,1,7,3,2.266877331441757e-05
0,1,7,4,3.230271016564295e-05
0,3,5,0,5.203643672749202e-10
0,3,5,1,4.065057178923756e-08
0,3,5,2,6.681069793419803e-07
0,3,5,3,7.112982124198829e-06
0,3,5,4,-9.245189158074052e-05
0,0,1,0,-1.928715435959344e-07
0,0,1,1,1.768069745866805e-06
0,0,1,2,-1.529955178940803e-05
0,0,1,3,-8.806644298302055e-05
0,0,1,4,-0.0002118136909627205
0,0,1,5,-0.004508168564498181
0,0,1,6,-0.04666054413907379
0,0,1,7,-0.07757375137705882
0,0,1,8,-0.551180600640467
0,0,1,9,13.8407039400649
0,0,1,10,65.6520783175937
0,0,1,11,37.6633134211254
0,0,1,12,206.635150620313
0,0,1,13,193.831383666376
0,0,1,14,-588.132243790961
0,0,1,15,-234.530171080782
0,0,1,16,-407.062477894672
0,2,0,0,6.537560211980393e-08
0,2,0,1,-6.454271366367098e-07
0,2,0,2,7.399394994029135e-06
0,2,0,3,2.714271870336661e-05
0,2,0,4,2.040700031796642e-05
0,2,0,5,0.003917495070158103
0,2,0,6,0.02380176426656891
0,2,0,7,-0.03112082450089675
0,2,0,8,0.689564970150801
0,2,0,9,-9.52616517699114
0,2,0,10,-18.645641929711
0,2,0,11,35.5094678555299
0,2,0,12,-18.8907508935565
0,2,0,13,-44.3795092009493
0,2,0,14,104.469232819116
0,2,0,15,133.814627927794
0,2,0,16,83.2351619160063
0,3,0,0,-1.206226145175007e-10
0,3,0,1,3.7064887993947723e-08
0,3,0,2,-4.497403541909613e-07
0,3,0,3,3.864429850249361e-06
0,3,0,4,-2.744247405733719e-05
0,3,0,5,-0.0005752484315550591
0,3,0,6,0.002775731695513668
0,3,0,7,0.0007204964794545359
0,3,0,8,-0.24502150185752
0,3,0,9,-0.390094237449743
0,3,0,10,-2.22110345615737
0,3,0,11,29.4116232533261
0,3,0,12,27.4799204365886
0,3,0,13,71.4338577627595
0,3,0,14,-72.952117117584
0,2,1,0,-6.321729505078136e-08
0,2,1,1,-1.39820717795128e-07
0,2,1,2,9.574677615444069e-06
0,2,1,3,-0.0001326305297419876
0,2,1,4,3.07991282277988e-05
0,2,1,5,0.01706608804841623
0,2,1,6,-0.04872938794152323
0,2,1,7,-0.427023214001857
0,2,1,8,5.77005259028015
0,2,1,9,-5.35673413723562
0,2,1,10,134.341602117619
0,2,1,11,-111.230723559026
0,2,1,12,175.855540805839
0,2,1,13,752.088970267106
0,2,1,14,28461.5473506876
0,4,0,0,1.122797073967657e-08
0,4,0,1,-1.106948650786018e-07
0,4,0,2,7.788771851462221e-07
0,4,0,3,4.659817090025378e-06
0,4,0,4,2.885937274839145e-05
0,4,0,5,0.0001389126886961273
0,4,0,6,0.0009036128966688642
0,4,0,7,0.01134216593842043
0,4,0,8,0.0455413340950363
0,4,0,9,-0.107078399547613
0,4,0,10,-3.3668934007837
0,4,0,11,-18.3533862818078
0,4,0,12,3.45077956470043
0,1,3,0,-1.857005726238321e-07
0,1,3,1,2.280988189762356e-06
0,1,3,2,-2.709864307084179e-05
0,1,3,3,-4.670488577474822e-05
0,1,3,4,-0.0004199425444490228
0,1,3,5,-0.01811901227125681
0,1,3,6,-0.04532280926336265
0,1,3,7,0.04885449856432859
0,1,3,8,-4.86865659654412
0,1,3,9,24.8639731919639
0,1,3,10,46.7200660214129
0,1,3,11,307.826431311318
0,1,3,12,148.90415969063
0,5,0,0,-3.9772456722903804e-09
0,5,0,1,4.2631333766003284e-08
0,5,0,2,-4.069678028814141e-07
0,5,0,3,-1.805731331614852e-06
0,5,0,4,-1.022488742488987e-05
0,5,0,5,-0.0001802054146026043
0,5,0,6,-0.0009052387603032436
0,5,0,7,-0.003560119712373731
0,5,0,8,-0.04721477606312629
0,5,0,9,0.297389300338732
0,5,0,10,1.82016324364372
0,4,1,0,-1.6189592561123332e-08
0,4,1,1,2.226272409433383e-07
0,4,1,2,-4.487970605444742e-06
0,4,1,3,-1.41059606852362e-05
0,4,1,4,-1.189689001496141e-05
0,4,1,5,-0.003472402817292065
0,4,1,6,-0.02069073424547574
0,4,1,7,-0.001381532798822659
0,4,1,8,-0.725000701703815
0,4,1,9,8.00794814052468
0,4,1,10,25.078598005728
0,2,3,0,-1.089390294304997e-07
0,2,3,1,9.385753161375764e-07
0,2,3,2,1.133774492985166e-06
0,2,3,3,2.111588626748023e-05
0,2,3,4,-0.0002036665353603847
0,2,3,5,0.005384847363190759
0,2,3,6,0.06903667550694835
0,2,3,7,0.08968320135590394
0,2,3,8,0.709148306447151
0,2,3,9,-21.8101583598685
0,2,3,10,-104.066141279419
0,0,6,0,-2.0199457673736e-10
0,0,6,1,5.136974675744184e-09
0,0,6,2,-2.247607508763667e-07
0,0,6,3,-1.39451576650587e-06
0,0,6,4,-8.549345665683094e-07
0,0,6,5,-0.0001771369408168295
0,0,6,6,-0.001761053310164734
0,0,6,7,-0.003271000138319488
0,0,6,8,-0.03092931882243199
0,0,6,0,1.049177928221464e-09
0,0,6,1,-2.754108450070342e-08
0,0,6,2,1.52432800454988e-06
0,0,6,3,1.069365776901158e-05
0,0,6,4,4.313389250407152e-06
0,0,6,5,0.001185700182752863
0,0,6,6,0.01328515060808049
0,0,6,7,0.02757333978871815
0,0,6,8,0.186674350844293
0,4,2,0,-1.794292280978078e-08
0,4,2,1,1.410136709845166e-07
0,4,2,2,2.045619738350674e-06
0,4,2,3,2.780977080607803e-05
0,4,2,4,6.569244917270978e-06
0,4,2,5,0.002008745362846745
0,4,2,6,0.03524112971420251
0,4,2,7,0.11006515678656
0,4,2,8,0.225694748681879
0,6,1,0,-9.632613093643275e-10
0,6,1,1,9.658893808356006e-09
0,6,1,2,-9.637246453481861e-08
0,6,1,3,-6.104190991738459e-07
0,6,1,4,-2.156705426262119e-06
0,6,1,5,-3.585727583398318e-05
0,6,1,6,-0.0003661617292136882
0,0,7,0,-3.950172569510881e-09
0,0,7,1,4.4228006730688564e-08
0,0,7,2,-8.623119905420946e-07
0,0,7,3,-8.060212154473775e-06
0,0,7,4,-1.918242249814334e-05
0,0,7,5,-0.0004497893677703814
0,0,7,6,-0.007097202875649386
0,1,6,0,5.139974182181173e-09
0,1,6,1,-6.345946119780137e-08
0,1,6,2,1.540354073751245e-06
0,1,6,3,1.847184452207615e-05
0,1,6,4,5.176205700933551e-05
0,1,6,5,0.0007483664008440167
0,1,6,6,0.01570326522042249
0,7,1,0,1.379069364197602e-09
0,7,1,1,-1.516231345731253e-08
0,7,1,2,2.434954753545788e-07
0,7,1,3,2.537108574659892e-06
0,7,1,4,7.940557141881687e-06
0,4,3,0,9.049505490819787e-11
0,4,3,1,8.07673570354156e-09
0,4,3,2,-4.075143868185961e-07
0,4,3,3,-5.209096148818626e-06
0,4,3,4,-1.912463617543997e-05
0,4,3,5,-0.0002474361322886554
0,4,3,6,-0.004622540810371117
0,0,8,0,7.326280830164983e-09
0,0,8,1,-7.692452495420972e-08
0,0,8,2,9.021598065965884e-07
0,0,8,3,8.899930947449067e-06
0,0,8,4,3.542651924695402e-05
0,1,7,0,1.2736828703252021e-08
0,1,7,1,-1.310463457719755e-07
0,1,7,2,1.313122510972623e-06
0,1,7,3,1.491296697819375e-05
0,1,7,4,6.793850523972794e-05
0,3,5,0,6.597391797618485e-10
0,3,5,1,-5.3586441929048e-09
0,3,5,2,-3.371702542791773e-08
0,3,5,3,2.301481631152492e-06
0,3,5,4,1.360385802808253e-05
0,0,1,0,-0.3766983379154
0,0,1,1,-11.6065995623432
0,0,1,2,11.8914781876511
0,0,1,3,-1.22442575512401
0,0,1,4,-0.352268992637147
0,0,1,5,-0.01938449455933992
0,0,1,6,0.0007822346478235132
0,0,1,7,-0.0003083942027854451
0,0,1,8,-9.37657258865676e-05
0,0,1,9,1.775164107851436e-06
0,0,1,10,-5.144401265499984e-07
0,0,1,11,2.585544356547144e-07
0,0,1,12,-4.9314204633724964e-08
0,0,1,13,2.451339247679569e-09
0,0,1,14,5.86590228180202e-09
0,0,1,15,5.844014268980104e-09
0,0,1,16,7.571538639712162e-09
0,2,0,0,2.8093710421681
0,2,0,1,18.2149333484654
0,2,0,2,31.3182612577778
0,2,0,3,-0.118045957432618
0,2,0,4,-0.994925146909925
0,2,0,5,-0.158176662553165
0,2,0,6,0.002439475088500618
0,2,0,7,0.0003329052715748746
0,2,0,8,-0.00049261712152367
0,2,0,9,3.509770157157807e-05
0,2,0,10,-6.223622469012309e-06
0,2,0,11,7.708612651694636e-07
0,2,0,12,-3.503922697760766e-07
0,2,0,13,1.616532823791844e-08
0,2,0,14,2.7307974658852373e-08
0,2,0,15,3.567743163027197e-08
0,2,0,16,5.5352724563474954e-08
0,3,0,0,-11.7571998454289
0,3,0,1,-101.069199109409
0,3,0,2,-28.2506605079371
0,3,0,3,8.3408256998849
0,3,0,4,1.34632216911354
0,3,0,5,0.912492178701613
0,3,0,6,0.03121657167711643
0,3,0,7,-0.008733874792303791
0,3,0,8,0.00217087821797378
0,3,0,9,-0.0003382020938436925
0,3,0,10,3.96333764308743e-05
0,3,0,11,-6.071367726392643e-07
0,3,0,12,2.275867478928053e-06
0,3,0,13,-2.206819701547084e-07
0,3,0,14,-2.390881397063042e-07
0,2,1,0,0.967214443343863
0,2,1,1,11.5927265924356
0,2,1,2,-0.396845993419166
0,2,1,3,-0.90493361325119
0,2,1,4,-0.03979176004286086
0,2,1,5,0.001269527381731762
0,2,1,6,-0.0006884942673115596
0,2,1,7,-8.104713744061279e-05
0,2,1,8,-8.280688466064007e-07
0,2,1,9,7.762754167854943e-07
0,2,1,10,1.69226950300177e-07
0,2,1,11,1.598790561908306e-08
0,2,1,12,-8.004315734136867e-09
0,2,1,13,8.527954334207463e-09
0,2,1,14,1.122797073967657e-08
0,4,0,0,14263.8174366417
0,4,0,1,-50.0217953165377
0,4,0,2,-74.0118146804313
0,4,0,3,-1.78626781311725
0,4,0,4,2.56347693619315
0,4,0,5,-0.522923097687123
0,4,0,6,-0.04215313766892616
0,4,0,7,0.01028478050682852
0,4,0,8,-0.0007614813741699078
0,4,0,9,0.000276642013601943
0,4,0,10,-2.647879242173153e-05
0,4,0,11,-2.426764597132588e-06
0,4,0,12,-1.377648735769117e-06
0,1,3,0,0.705410644142546
0,1,3,1,12.0297180926781
0,1,3,2,1.90634115263304
0,1,3,3,1.9749972993679
0,1,3,4,-0.287217540073431
0,1,3,5,0.01372758073189817
0,1,3,6,0.005376936708701619
0,1,3,7,-0.0006668608390841214
0,1,3,8,-1.263466232387297e-05
0,1,3,9,-2.015670653196412e-05
0,1,3,10,9.769369615260223e-07
0,1,3,11,3.15114532366627e-07
0,1,3,12,7.05678990709795e-08
0,5,0,0,12.7373737452333
0,5,0,1,176.014154077282
0,5,0,2,30.704156620023
0,5,0,3,-11.2227030606537
0,5,0,4,-1.39572662404242
0,5,0,5,-1.00143898242384
0,5,0,6,-0.03767071295267825
0,5,0,7,0.009779840187096128
0,5,0,8,-0.002365513959424893
0,5,0,9,0.0003810105953631071
0,5,0,10,-4.361248054338082e-05
0,4,1,0,-0.150571015906735
0,4,1,1,-40.1759513578322
0,4,1,2,-24.8320525753111
0,4,1,3,-3.47176050964776
0,4,1,4,1.25498504282417
0,4,1,5,0.260558425870172
0,4,1,6,-0.005427300270636501
0,4,1,7,-0.001035306240383378
0,4,1,8,0.0007506605738476733
0,4,1,9,-5.429005603882298e-05
0,4,1,10,1.04067147714629e-05
0,2,3,0,0.02185357156047019
0,2,3,1,-0.535597224464482
0,2,3,2,-0.908026406368672
0,2,3,3,-0.113041579064881
0,2,3,4,0.02944125333223718
0,2,3,5,0.005098630661172728
0,2,3,6,-0.0001941068421549993
0,2,3,7,-1.391182742981957e-05
0,2,3,8,1.556360552303485e-05
0,2,3,9,-8.565518432832601e-07
0,2,3,10,2.050419595839943e-07
0,0,6,0,4.61991724742597
0,0,6,1,62.4805447486936
0,0,6,2,42.6689058469035
0,0,6,3,-0.18107712277289
0,0,6,4,-1.38877395189053
0,0,6,5,-0.256146679399268
0,0,6,6,0.002023707342268106
0,0,6,7,0.0008883317558636352
0,0,6,8,-0.000761847206747593
0,0,6,0,7.4306890813382
0,0,6,1,55.7973304080687
0,0,6,2,-3.91441951484832
0,0,6,3,1.32277511477813
0,0,6,4,0.309586231729122
0,0,6,5,-0.00274159613878956
0,0,6,6,-0.001244503322480513
0,0,6,7,0.000561374569483815
0,0,6,8,3.437146557929693e-05
0,4,2,0,0.007607115875856607
0,4,2,1,-3.68325385220877
0,4,2,2,-5.94626966832709
0,4,2,3,0.388309901696349
0,4,2,4,0.241782747817801
0,4,2,5,0.01572341453066139
0,4,2,6,-0.0009995936291682483
0,4,2,7,0.000198945093161564
0,4,2,8,6.850138516239517e-05
0,6,1,0,-0.908394950703723
0,6,1,1,5.82413936113928
0,6,1,2,31.3968681807211
0,6,1,3,-2.72188986293713
0,6,1,4,-1.0358671213712
0,6,1,5,-0.0868879709352685
0,6,1,6,0.002200999765322805
0,0,7,0,-5.05296157799654
0,0,7,1,-25.0322159958524
0,0,7,2,16.170360007965
0,0,7,3,-2.56262445276053
0,0,7,4,-0.757825118226944
0,0,7,5,-0.0384599770721747
0,0,7,6,0.001977900460580303
0,1,6,0,-2.2112085471295
0,1,6,1,-16.3327258169915
0,1,6,2,7.88669534825605
0,1,6,3,-1.55051830413967
0,1,6,4,-0.297953628499461
0,1,6,5,0.006159734612813757
0,1,6,6,0.0008744817166043143
0,7,1,0,2.85460155006172
0,7,1,1,17.530836103543
0,7,1,2,-24.8126373924772
0,7,1,3,4.52876579513902
0,7,1,4,0.827410237453112
0,4,3,0,0.407592254474757
0,4,3,1,3.19058399123786
0,4,3,2,-1.25630926751229
0,4,3,3,0.382218458485992
0,4,3,4,0.05185332497410601
0,4,3,5,-0.002274907135136907
0,4,3,6,-6.433770368935328e-05
0,0,8,0,6.44456370057515
0,0,8,1,46.6248980808973
0,0,8,2,-22.7284108077281
0,0,8,3,6.43866525657932
0,0,8,4,0.887890214779335
0,1,7,0,-2.77472894449141
0,1,7,1,-19.6490631270213
0,1,7,2,12.2378522860662
0,1,7,3,-3.40428578349986
0,1,7,4,-0.474578698453341
0,3,5,0,1.2101181698585
0,3,5,1,8.79938054807852
0,3,5,2,-5.50641369117485
0,3,5,3,1.63383544641758
0,3,5,4,0.213668684294528
0,0,1,0,0.60951903520939
0,0,1,1,15.0703615688507
0,0,1,2,-14.0046771325991
0,0,1,3,-20.103029753662
0,0,1,4,2.44580783558242
0,0,1,5,0.804308284613905
0,0,1,6,0.05350561611608117
0,0,1,7,-0.001534209987269304
0,0,1,8,0.0008647906242322054
0,0,1,9,-0.0002996819665772077
0,0,1,10,-1.107460027689825e-05
0,0,1,11,1.634416601827985e-06
0,0,1,12,9.124128774237296e-07
0,0,1,13,-2.58408130331005e-07
0,0,1,14,-6.496380487040576e-08
0,0,1,15,-6.618758208792485e-08
0,0,1,16,-9.086353486530677e-08
0,2,0,0,39.9127469222969
0,2,0,1,46.2503987110942
0,2,0,2,26.8931565767545
0,2,0,3,-52.5944870657449
0,2,0,4,0.400537913910243
0,2,0,5,2.23397551611116
0,2,0,6,0.406179293444826
0,2,0,7,-0.002140328184445621
0,2,0,8,-0.001049082906855608
0,2,0,9,-0.001490287170585034
0,2,0,10,-0.0001433664792733777
0,2,0,11,1.890945481406821e-05
0,2,0,12,2.286564949100324e-06
0,2,0,13,-1.609338992722652e-06
0,2,0,14,-3.451353811630074e-07
0,2,0,15,-3.37528269607432e-07
0,2,0,16,-5.599356520640388e-07
0,3,0,0,-163.093551130324
0,3,0,1,-56.9919642702246
0,3,0,2,-158.78090065518
0,3,0,3,46.8384154254827
0,3,0,4,-18.7146330819445
0,3,0,5,-3.08790614995787
0,3,0,6,-2.26321258209972
0,3,0,7,-0.110446502635498
0,3,0,8,0.02428038630983386
0,3,0,9,0.006210525124714547
0,3,0,10,0.001238640419502665
0,3,0,11,-0.0001115518871597019
0,3,0,12,9.5547580567013e-07
0,3,0,13,1.025633972143364e-05
0,3,0,14,3.147248928078845e-06
0,2,1,0,10.7069609043609
0,2,1,1,0.668392393014116
0,2,1,2,18.0177247726454
0,2,1,3,0.743641476433522
0,2,1,4,1.82431836034005
0,2,1,5,0.09893633492290392
0,2,1,6,-0.002633549937340914
0,2,1,7,0.001845263858019366
0,2,1,8,0.0002560100466547873
0,2,1,9,-5.216159092007033e-06
0,2,1,10,-2.619977476366667e-06
0,2,1,11,-6.728515220629431e-07
0,2,1,12,1.109247384792042e-07
0,2,1,13,-9.046620367686253e-08
0,2,1,14,-1.106948650786018e-07
0,4,0,0,-50.0217953165377
0,4,0,1,15355.8930489023
0,4,0,2,-69.7990051459866
0,4,0,3,123.747653696662
0,4,0,4,5.27783461960892
0,4,0,5,-5.76026279015119
0,4,0,6,1.23808385298494
0,4,0,7,0.128994684080837
0,4,0,8,-0.02838075496947333
0,4,0,9,-0.001834712239038006
0,4,0,10,-0.0009568437021420936
0,4,0,11,7.087215050727915e-05
0,4,0,12,-1.130127672276846e-05
0,1,3,0,3.46889420285789
0,1,3,1,1.11783920233884
0,1,3,2,13.6757553239901
0,1,3,3,-2.63185480145482
0,1,3,4,-4.05235431269869
0,1,3,5,0.624972445470035
0,1,3,6,-0.02778582848692588
0,1,3,7,-0.01503102909991711
0,1,3,8,0.001751559058082729
0,1,3,9,-7.368587692566717e-05
0,1,3,10,6.592759022638378e-05
0,1,3,11,-1.850064144825488e-06
0,1,3,12,1.254709284908663e-06
0,5,0,0,110.922892079301
0,5,0,1,57.6846132758558
0,5,0,2,270.028619106148
0,5,0,3,-51.0110682523662
0,5,0,4,24.7245763399779
0,5,0,5,3.22770338730494
0,5,0,6,2.4814692117506
0,5,0,7,0.130517125092306
0,5,0,8,-0.02709617186857331
0,5,0,9,-0.006751250066742834
0,5,0,10,-0.001391017127548156
0,4,1,0,43.0334497854893
0,4,1,1,-35.4810397361541
0,4,1,2,-51.4754440836825
0,4,1,3,40.5328634234464
0,4,1,4,6.61608438221899
0,4,1,5,-2.77740753857022
0,4,1,6,-0.66381119778601
0,4,1,7,0.007509639322780984
0,4,1,8,0.003184874092577798
